QuestionLink,Title,Score,Tags,Spaced_Tags,Id,Type
https://stackoverflow.com/questions/65012099,Is there a way to get the value from a tensorflow.js variable without .dataSync()?,1,<javascript><tensorflow><tensorflow.js><nonlinear-optimization>,<javascript <tensorflow <tensorflow.js <nonlinear-optimization ,65012099,training
https://stackoverflow.com/questions/63200848,Correcting NaN values/loss for ANN in tensorflow,1,<python><tensorflow><machine-learning><nan>,<python <tensorflow <machine-learning <nan ,63200848,training
https://stackoverflow.com/questions/68800775,Memory efficient sliding window sequence learning with TensorFlow,1,<python><performance><tensorflow><memory>,<python <performance <tensorflow <memory ,68800775,training
https://stackoverflow.com/questions/70603877,What is the unit of the y-axis in the tensorboard loss functions?,1,<python><tensorflow><tensorboard><loss-function>,<python <tensorflow <tensorboard <loss-function ,70603877,training
https://stackoverflow.com/questions/73194577,Generalised inner product in TensorFlow,1,<python><performance><tensorflow>,<python <performance <tensorflow ,73194577,training
https://stackoverflow.com/questions/69787543,Custom Loss Function in Keras with Sample Weights,1,<python><tensorflow><loss-function>,<python <tensorflow <loss-function ,69787543,training
https://stackoverflow.com/questions/63457496,Tensorflow 2.x – Tensor with Average of Surrounding Cells,1,<python><arrays><tensorflow><tensorflow2.0><loss-function>,<python <arrays <tensorflow <tensorflow2.0 <loss-function ,63457496,training
https://stackoverflow.com/questions/68724274,Tensorflow maximum of three functions,1,<python><tensorflow><loss-function>,<python <tensorflow <loss-function ,68724274,training
https://stackoverflow.com/questions/70729651,"Why is my CPU Performance of Float64 tf.matmul in TensorFlow2 significantly slower than the NumPy matmul, even in the graph mode?",1,<numpy><performance><tensorflow><matrix-multiplication><intel-mkl>,<numpy <performance <tensorflow <matrix-multiplication <intel-mkl ,70729651,training
https://stackoverflow.com/questions/75472932,Getting rid of the clutter of `.lr_find_` in pytorch lightning?,1,<pytorch><pytorch-lightning><learning-rate>,<pytorch <pytorch-lightning <learning-rate ,75472932,training
https://stackoverflow.com/questions/72274562,MSELoss from Pytorch,1,<python><pytorch><runtime><loss-function><mse>,<python <pytorch <runtime <loss-function <mse ,72274562,training
https://stackoverflow.com/questions/65979838,Customized loss function in PyTorch which uses DNN outputs and additional variables,1,<python-3.x><pytorch><loss-function><dnn9>,<python-3.x <pytorch <loss-function <dnn9 ,65979838,training
https://stackoverflow.com/questions/66350832,MT5ForConditionalGeneration with Pytorch-lightning gives attribute_error,1,<optimization><pytorch><pytorch-lightning>,<optimization <pytorch <pytorch-lightning ,66350832,training
https://stackoverflow.com/questions/65992364,Pytorch object detection model optimization,1,<python><machine-learning><optimization><pytorch><faster-rcnn>,<python <machine-learning <optimization <pytorch <faster-rcnn ,65992364,training
https://stackoverflow.com/questions/70202761,manually computing cross entropy loss in pytorch,1,<python><pytorch><loss-function><cross-entropy>,<python <pytorch <loss-function <cross-entropy ,70202761,training
https://stackoverflow.com/questions/71457035,PyTorch NN not training,1,<python><neural-network><pytorch><training-data>,<python <neural-network <pytorch <training-data ,71457035,training
https://stackoverflow.com/questions/67983039,Why does my Pytorch tensor size change and contain NaNs after some batches?,1,<python><deep-learning><pytorch><speech-recognition><nan>,<python <deep-learning <pytorch <speech-recognition <nan ,67983039,training
https://stackoverflow.com/questions/69284837,Linear autoencoder using Pytorch,1,<optimization><deep-learning><pytorch><autoencoder><sgd>,<optimization <deep-learning <pytorch <autoencoder <sgd ,69284837,training
https://stackoverflow.com/questions/69235383,pytorch custom loss function nn.CrossEntropyLoss,1,<python><pytorch><loss-function><cross-entropy>,<python <pytorch <loss-function <cross-entropy ,69235383,training
https://stackoverflow.com/questions/65522548,Why am I getting a low error before I did any optimization?,1,<python><optimization><neural-network><pytorch><cross-entropy>,<python <optimization <neural-network <pytorch <cross-entropy ,65522548,training
https://stackoverflow.com/questions/65571114,Add blocks of values to a tensor at specific locations in PyTorch,1,<python><performance><optimization><deep-learning><pytorch>,<python <performance <optimization <deep-learning <pytorch ,65571114,training
https://stackoverflow.com/questions/70590495,Custom loss function in pytorch 1.10.1,1,<pytorch><loss-function>,<pytorch <loss-function ,70590495,training
https://stackoverflow.com/questions/70115610,Weird behaviour of loss function in pytorch,1,<python><deep-learning><pytorch><nan><loss-function>,<python <deep-learning <pytorch <nan <loss-function ,70115610,training
https://stackoverflow.com/questions/72047493,Type error on Python: not all arguments converted during string formatting,1,<python><loops><pytorch><data-augmentation>,<python <loops <pytorch <data-augmentation ,72047493,training
https://stackoverflow.com/questions/65442946,pytorch custom loss function on minimizing the angle between vectors,1,<python><neural-network><pytorch><conv-neural-network><loss-function>,<python <neural-network <pytorch <conv-neural-network <loss-function ,65442946,training
https://stackoverflow.com/questions/64180233,IndexError: Target 60972032 is out of bounds,1,<python><machine-learning><pytorch><loss-function>,<python <machine-learning <pytorch <loss-function ,64180233,training
https://stackoverflow.com/questions/69813844,Is there any efficient way to calculate covariance matrix using PyTorch?,1,<python><performance><pytorch>,<python <performance <pytorch ,69813844,training
https://stackoverflow.com/questions/72562855,What should I think about when writing a custom loss function?,1,<pytorch><loss-function>,<pytorch <loss-function ,72562855,training
https://stackoverflow.com/questions/73019486,torch.optim.LBFGS() does not change parameters,1,<python><pytorch><mathematical-optimization><torch>,<python <pytorch <mathematical-optimization <torch ,73019486,training
https://stackoverflow.com/questions/73232595,Huggingface Trainer load_best_model f1 score vs. loss and overfitting,1,<machine-learning><optimization><nlp><pytorch><huggingface-transformers>,<machine-learning <optimization <nlp <pytorch <huggingface-transformers ,73232595,training
https://stackoverflow.com/questions/71569202,For loop optimization to create an adjacency matrix,1,<python><for-loop><optimization><graph><pytorch>,<python <for-loop <optimization <graph <pytorch ,71569202,training
https://stackoverflow.com/questions/72766283,Pytorch nn.MSELoss without specifying target,1,<deep-learning><neural-network><pytorch><loss-function><mse>,<deep-learning <neural-network <pytorch <loss-function <mse ,72766283,training
https://stackoverflow.com/questions/70124398,module 'torch.optim' has no attribute 'NAdam',1,<python><optimization><pytorch>,<python <optimization <pytorch ,70124398,training
https://stackoverflow.com/questions/64142033,Difficulties calculating mean square error between 2 tensors,1,<python><machine-learning><neural-network><pytorch><loss-function>,<python <machine-learning <neural-network <pytorch <loss-function ,64142033,training
https://stackoverflow.com/questions/67682106,Compare two segmentation maps predictions,1,<deep-learning><computer-vision><pytorch><image-segmentation><loss-function>,<deep-learning <computer-vision <pytorch <image-segmentation <loss-function ,67682106,training
https://stackoverflow.com/questions/76101948,TensorFlow GPU recognized in the terminal but not in the Jupyter notebook,1,<python><tensorflow><gpu>,<python <tensorflow <gpu ,76101948,gpu
https://stackoverflow.com/questions/75424120,Tensorflow Nvidia GPU not detected,1,<python><tensorflow><gpu>,<python <tensorflow <gpu ,75424120,gpu
https://stackoverflow.com/questions/75732216,Low FPS when using deepsort and yolov3 with GPU,1,<tensorflow><gpu><yolo>,<tensorflow <gpu <yolo ,75732216,gpu
https://stackoverflow.com/questions/73675303,"Tensorflow recognizes my GPU, but when I use it to train a model RAM usage explodes and crashes",1,<python><tensorflow><gpu><cudnn>,<python <tensorflow <gpu <cudnn ,73675303,gpu
https://stackoverflow.com/questions/66625138,GPU Issue Tensorflow 2.4.1,1,<python><tensorflow><gpu>,<python <tensorflow <gpu ,66625138,gpu
https://stackoverflow.com/questions/69203342,Paramiko SSH connection does not have access to GPU with tensorflow,1,<python><tensorflow><ssh><gpu><paramiko>,<python <tensorflow <ssh <gpu <paramiko ,69203342,gpu
https://stackoverflow.com/questions/68546140,Cant train with GPU in TensorFlow,1,<python><tensorflow><gpu><artificial-intelligence>,<python <tensorflow <gpu <artificial-intelligence ,68546140,gpu
https://stackoverflow.com/questions/69896247,Google Cloud Deep Learning On Linux VM throws Unknown Cuda Error,1,<tensorflow><google-cloud-platform><deep-learning><gpu><nvidia>,<tensorflow <google-cloud-platform <deep-learning <gpu <nvidia ,69896247,gpu
https://stackoverflow.com/questions/66688358,Not able to use Embedding Layer with tf.distribute.MirroredStrategy,1,<python><tensorflow><tensorflow2.0><multi-gpu>,<python <tensorflow <tensorflow2.0 <multi-gpu ,66688358,gpu
https://stackoverflow.com/questions/66900639,Tensorflow stuck on first epoch,1,<python><tensorflow><anaconda><gpu><conda>,<python <tensorflow <anaconda <gpu <conda ,66900639,gpu
https://stackoverflow.com/questions/73509663,What are the strictly required (bare minimum) libraries/packages to run machine learning with GPU in python3,1,<python-3.x><tensorflow><nvidia><miniconda><cudnn>,<python-3.x <tensorflow <nvidia <miniconda <cudnn ,73509663,gpu
https://stackoverflow.com/questions/72344302,"Trying to create optimizer slot variable under the scope for tf.distribute.Strategy, which is different from the scope used for the original variable",1,<python><tensorflow><dcgan><multiple-gpu>,<python <tensorflow <dcgan <multiple-gpu ,72344302,gpu
https://stackoverflow.com/questions/66468134,"any doable approach to use multiple GPUs, multiple process with tensorflow?",1,<docker><tensorflow><parallel-processing><gpu>,<docker <tensorflow <parallel-processing <gpu ,66468134,gpu
https://stackoverflow.com/questions/66120992,Problem regarding tensorflow in Jetson nano(ubuntu),1,<python><tensorflow><nvidia-jetson-nano>,<python <tensorflow <nvidia-jetson-nano ,66120992,gpu
https://stackoverflow.com/questions/71198417,TensorBoard GPU profiling with Tensorflow Agents,1,<tensorflow><gpu><tensorboard>,<tensorflow <gpu <tensorboard ,71198417,gpu
https://stackoverflow.com/questions/65599567,Adding custom TensorFlow OP,1,<c++><tensorflow><ubuntu><cuda><nvcc>,<c++ <tensorflow <ubuntu <cuda <nvcc ,65599567,gpu
https://stackoverflow.com/questions/68912706,Tensorflow-gpu 2.5.0 from conda doesn't recognise GPU,1,<tensorflow><gpu><conda><tensorflow2.0>,<tensorflow <gpu <conda <tensorflow2.0 ,68912706,gpu
https://stackoverflow.com/questions/65503731,Tensorflow on gpu: tf cant find gpu,1,<python><tensorflow><gpu><tensorflow2.0>,<python <tensorflow <gpu <tensorflow2.0 ,65503731,gpu
https://stackoverflow.com/questions/64809589,Running out of GPU memory with PyTorch,1,<python><pytorch><gpu>,<python <pytorch <gpu ,64809589,gpu
https://stackoverflow.com/questions/75606701,"The apparently fine, simple pytorch code throws a RuntimeError",1,<pytorch><driver><nvidia>,<pytorch <driver <nvidia ,75606701,gpu
https://stackoverflow.com/questions/74890550,Creating tensors on M1 GPU by default on PyTorch using jupyter,1,<pytorch><gpu>,<pytorch <gpu ,74890550,gpu
https://stackoverflow.com/questions/74989976,nvidia-smi vs torch.cuda.memory_allocated,1,<python><pytorch><gpu><nvidia-smi><vram>,<python <pytorch <gpu <nvidia-smi <vram ,74989976,gpu
https://stackoverflow.com/questions/74003230,RuntimeError: NCCL Error 2: unhandled system error,1,<python><pytorch><cuda>,<python <pytorch <cuda ,74003230,gpu
https://stackoverflow.com/questions/74065922,CUDA 11.6 not compatible with PyTorch 1.12.1,1,<python><pytorch><cuda><python-poetry>,<python <pytorch <cuda <python-poetry ,74065922,gpu
https://stackoverflow.com/questions/76633878,"Combining loss, predictions from multi gpus setting in pytorch lightning",1,<pytorch><pytorch-lightning><multi-gpu>,<pytorch <pytorch-lightning <multi-gpu ,76633878,gpu
https://stackoverflow.com/questions/72198387,Why is the actual runtime still cpu after I set cuda for tensor,1,<python><pytorch><gpu>,<python <pytorch <gpu ,72198387,gpu
https://stackoverflow.com/questions/70205917,Pytorch Geometric Expected all tensors to be on the same device [demo code not working],1,<python><pytorch><gpu><pytorch-geometric>,<python <pytorch <gpu <pytorch-geometric ,70205917,gpu
https://stackoverflow.com/questions/66801280,GPU memory increasing at each batch (PyTorch),1,<pytorch><out-of-memory><gpu><conv-neural-network><lstm>,<pytorch <out-of-memory <gpu <conv-neural-network <lstm ,66801280,gpu
https://stackoverflow.com/questions/68587087,Specify GCC version for nvcc without root priviledges,1,<gcc><pytorch><cuda><nvcc>,<gcc <pytorch <cuda <nvcc ,68587087,gpu
https://stackoverflow.com/questions/66319496,Torch.cuda.empty_cache() very very slow performance,1,<pytorch><gpu><inference>,<pytorch <gpu <inference ,66319496,gpu
https://stackoverflow.com/questions/66132237,Launching the right number of CUDA blocks for a custom PyTorch activation function,1,<c++><cuda><pytorch><libtorch>,<c++ <cuda <pytorch <libtorch ,66132237,gpu
https://stackoverflow.com/questions/63871643,Runtimeerror: Cuda out of memory - problem in code or gpu?,1,<deep-learning><pytorch><cuda><gpu>,<deep-learning <pytorch <cuda <gpu ,63871643,gpu
https://stackoverflow.com/questions/69582900,Using Pytorch model trained on RTX2080 on RTX3060,1,<neural-network><pytorch><gpu><nvidia>,<neural-network <pytorch <gpu <nvidia ,69582900,gpu
https://stackoverflow.com/questions/76318677,libtorch and CUDA stub library loaded at runtime problem,1,<c++><cmake><pytorch><cuda><nvidia>,<c++ <cmake <pytorch <cuda <nvidia ,76318677,gpu
https://stackoverflow.com/questions/64185568,Modify existing Pytorch code to run on multiple GPUs,1,<python><neural-network><pytorch><gpu>,<python <neural-network <pytorch <gpu ,64185568,gpu
https://stackoverflow.com/questions/69137834,"Keras ValueError: Dimensions must be equal, but are 2 and 32 for '{{node Equal}} with input shapes: [?,2], [?,32,32]",1,<python><keras><deep-learning><valueerror><dimensions>,<python <keras <deep-learning <valueerror <dimensions ,69137834,api
https://stackoverflow.com/questions/65889068,ValueError while running keras model in Python,1,<python><keras><valueerror>,<python <keras <valueerror ,65889068,api
https://stackoverflow.com/questions/74376277,"Keras Input 0 of layer ""conv2d_1"" is incompatible with the layer: expected min_ndim=4, found ndim=2. Full shape received: (None, 1)",1,<keras><valueerror>,<keras <valueerror ,74376277,api
https://stackoverflow.com/questions/68038676,"TypeError: 'retval_' has dtype int32 in the main branch, but dtype float32 in the else branch",1,<python><tensorflow><deep-learning><typeerror><multilabel-classification>,<python <tensorflow <deep-learning <typeerror <multilabel-classification ,68038676,api
https://stackoverflow.com/questions/76199563,TypeError: Input 'y' of 'Sub' Op has type float32 that does not match type uint8 of argument 'x',1,<python><tensorflow><typeerror><generative-adversarial-network>,<python <tensorflow <typeerror <generative-adversarial-network ,76199563,api
https://stackoverflow.com/questions/72035825,TypeError: 'type' object is not subscriptable when importing tensorflow_federated as tff,1,<tensorflow><typeerror><google-colaboratory><tensorflow-federated>,<tensorflow <typeerror <google-colaboratory <tensorflow-federated ,72035825,api
https://stackoverflow.com/questions/67623823,ValueError: Failed to convert a NumPy array to a Tensor (Unsupported object type list),1,<python><numpy><tensorflow><chatbot><valueerror>,<python <numpy <tensorflow <chatbot <valueerror ,67623823,api
https://stackoverflow.com/questions/68691256,AttributeError: module 'tensorflow_privacy' has no attribute 'DPQuery',1,<tensorflow><google-colaboratory><attributeerror><tensorflow-federated><federated-learning>,<tensorflow <google-colaboratory <attributeerror <tensorflow-federated <federated-learning ,68691256,api
https://stackoverflow.com/questions/72791888,Value Error: Torch target size and torch input size in GAN do not match,1,<python><pytorch><valueerror><generative-adversarial-network>,<python <pytorch <valueerror <generative-adversarial-network ,72791888,api
https://stackoverflow.com/questions/70451021,AttributeError: 'DataParallel' object has no attribute 'copy',1,<pytorch><attributeerror><monk><retinanet><resuming-training>,<pytorch <attributeerror <monk <retinanet <resuming-training ,70451021,api
https://stackoverflow.com/questions/66015472,problem with nn.ModuleDict ('method' object is not subscriptable),1,<python><oop><pytorch><typeerror>,<python <oop <pytorch <typeerror ,66015472,api
https://stackoverflow.com/questions/74684612,AttributeError: module 'distutils' has no attribute 'version',1,<pytorch><attributeerror><tensorboard>,<pytorch <attributeerror <tensorboard ,74684612,api
https://stackoverflow.com/questions/68011125,"TypeError: forward() takes 2 positional arguments but 4 were given, Pytorch",1,<python><pytorch><typeerror><generative-adversarial-network><densenet>,<python <pytorch <typeerror <generative-adversarial-network <densenet ,68011125,api
